,StudentId,CGPA,Major Projects,Workshops/Certificatios,Mini Projects,Skills,Communication Skill Rating,Internship,Hackathon,12th Percentage,10th Percentage,backlogs,PlacementStatus
6286,6287,8.5,0,2,1,10,2.5,No,Yes,73.5,70.7,3,Placed
6287,6288,6.7,2,2,1,8,3.7,Yes,Yes,61.1,82.6,1,Placed
6288,6289,7.6,0,2,0,7,3.3,No,Yes,78.5,74.0,0,Placed
6289,6290,6.8,0,3,0,4,4.4,No,Yes,60.8,66.8,2,NotPlaced
6290,6291,7.0,1,0,1,6,3.5,No,No,73.9,70.2,1,Placed
6291,6292,8.8,0,3,2,9,3.1,No,No,77.6,66.0,2,NotPlaced
6292,6293,7.6,0,2,0,9,3.3,No,Yes,71.6,68.3,1,Placed
6293,6294,7.0,0,3,1,6,4.9,No,Yes,78.8,78.5,1,Placed
6294,6295,6.5,1,1,1,1,2.2,Yes,Yes,73.6,54.7,2,Placed
6295,6296,5.9,1,1,2,5,3.0,Yes,Yes,85.1,83.8,1,NotPlaced
6296,6297,6.4,2,1,2,6,3.5,Yes,Yes,61.1,91.7,3,NotPlaced
6297,6298,7.6,0,1,0,4,3.0,No,Yes,67.5,73.5,2,NotPlaced
6298,6299,8.3,2,3,0,6,3.9,Yes,Yes,53.7,64.5,1,Placed
6299,6300,7.0,0,2,2,9,3.5,Yes,Yes,68.3,82.5,0,NotPlaced
6300,6301,8.8,0,2,2,7,3.7,Yes,Yes,60.3,74.5,0,Placed
6301,6302,6.9,0,2,0,10,3.6,Yes,No,58.5,67.3,0,Placed
6302,6303,7.3,1,0,1,2,3.4,No,Yes,57.0,63.3,1,NotPlaced
6303,6304,6.6,0,1,1,6,2.5,No,Yes,66.7,68.3,0,Placed
6304,6305,8.3,0,1,1,1,3.6,Yes,Yes,73.3,73.7,2,Placed
6305,6306,9.3,1,3,0,6,2.1,Yes,Yes,75.3,80.1,1,Placed
6306,6307,6.0,0,1,1,4,3.0,Yes,Yes,80.0,74.6,0,Placed
6307,6308,7.2,1,1,0,11,3.9,No,Yes,79.5,76.1,1,Placed
6308,6309,8.6,1,3,2,8,4.5,No,Yes,60.8,69.0,3,Placed
6309,6310,6.3,0,3,1,10,5.0,Yes,Yes,64.3,79.7,1,Placed
6310,6311,8.0,2,2,2,6,3.2,No,No,72.7,70.1,4,Placed
6311,6312,8.5,0,0,2,4,2.8,No,No,72.9,88.5,3,NotPlaced
6312,6313,7.6,0,1,3,4,3.9,Yes,Yes,83.4,66.1,4,Placed
6313,6314,8.0,1,1,3,8,5.0,No,Yes,68.4,75.6,2,NotPlaced
6314,6315,9.0,2,3,2,12,4.7,No,No,77.9,91.7,3,Placed
6315,6316,9.2,1,3,2,8,2.7,No,Yes,69.7,81.4,1,Placed
6316,6317,7.4,2,2,1,6,3.4,Yes,Yes,74.2,78.7,2,NotPlaced
6317,6318,7.0,0,3,3,6,4.2,No,Yes,74.5,74.7,0,Placed
6318,6319,6.7,0,2,2,7,4.2,Yes,Yes,70.8,72.5,0,Placed
6319,6320,8.3,1,1,1,13,4.0,Yes,Yes,62.2,70.4,4,Placed
6320,6321,6.3,1,2,1,11,3.1,Yes,Yes,73.5,66.9,2,NotPlaced
6321,6322,7.3,0,3,2,8,4.0,Yes,Yes,76.8,58.2,0,NotPlaced
6322,6323,7.6,1,3,1,7,4.2,Yes,No,72.0,77.8,0,NotPlaced
6323,6324,7.1,1,1,2,8,2.8,Yes,Yes,50.0,58.2,1,Placed
6324,6325,7.7,0,3,3,8,4.6,No,Yes,69.4,77.9,3,Placed
6325,6326,9.5,0,2,0,6,4.3,No,No,77.1,69.2,4,Placed
6326,6327,7.4,1,2,1,4,2.9,No,Yes,62.2,63.4,0,NotPlaced
6327,6328,7.1,1,2,3,10,4.2,Yes,Yes,80.6,84.7,0,Placed
6328,6329,8.4,1,1,1,7,4.2,Yes,Yes,65.5,59.0,0,Placed
6329,6330,7.7,2,2,0,10,4.2,Yes,Yes,68.1,66.0,2,NotPlaced
6330,6331,8.7,0,2,2,12,4.8,No,Yes,72.9,66.8,2,NotPlaced
6331,6332,7.6,1,3,0,9,3.5,Yes,Yes,62.7,73.3,2,Placed
6332,6333,7.3,2,3,1,8,3.8,No,Yes,79.2,66.5,2,Placed
6333,6334,6.0,1,1,3,15,1.4,Yes,Yes,82.4,85.2,0,NotPlaced
6334,6335,6.1,1,1,3,8,4.4,Yes,Yes,61.1,59.7,1,NotPlaced
6335,6336,5.9,1,1,2,4,4.3,Yes,Yes,69.3,98.0,1,NotPlaced
6336,6337,7.8,0,1,0,6,4.6,Yes,Yes,88.0,62.5,2,Placed
6337,6338,6.3,1,2,1,12,2.8,No,Yes,80.9,98.0,2,NotPlaced
6338,6339,8.6,0,2,1,3,4.3,Yes,Yes,56.5,81.8,4,Placed
6339,6340,7.5,2,0,2,5,4.3,Yes,Yes,81.5,71.0,0,NotPlaced
6340,6341,7.3,0,0,2,10,3.0,Yes,Yes,50.0,74.0,4,Placed
6341,6342,6.8,0,2,2,6,4.3,No,Yes,76.5,68.6,0,Placed
6342,6343,8.0,1,3,2,7,3.9,No,Yes,63.3,75.1,1,Placed
6343,6344,6.8,1,3,1,10,2.1,No,Yes,75.1,65.4,0,Placed
6344,6345,6.7,1,0,1,5,4.0,Yes,Yes,73.2,78.4,1,NotPlaced
6345,6346,8.5,1,2,3,3,2.9,No,Yes,72.2,73.6,0,Placed
6346,6347,7.8,2,3,3,3,2.2,Yes,Yes,76.3,63.1,0,Placed
6347,6348,7.3,1,3,2,9,3.8,No,Yes,66.5,75.8,2,NotPlaced
6348,6349,8.0,1,3,3,8,3.4,Yes,Yes,65.6,75.3,3,Placed
6349,6350,7.5,0,3,2,5,4.6,Yes,No,79.4,65.5,2,NotPlaced
6350,6351,7.8,2,2,2,4,3.6,Yes,Yes,71.1,68.2,3,Placed
6351,6352,6.8,1,3,2,6,4.1,Yes,Yes,65.9,76.6,2,Placed
6352,6353,9.3,1,3,1,10,3.9,Yes,Yes,69.4,81.8,5,Placed
6353,6354,7.0,2,2,3,4,4.3,Yes,No,68.6,70.7,0,Placed
6354,6355,8.8,1,1,1,5,2.8,Yes,Yes,67.9,80.4,6,Placed
6355,6356,7.3,1,1,0,3,3.7,Yes,Yes,75.0,82.5,1,Placed
6356,6357,8.2,1,2,0,6,3.4,No,No,63.2,83.7,1,Placed
6357,6358,8.1,0,2,2,8,4.0,No,No,84.7,75.8,2,Placed
6358,6359,8.5,1,2,2,13,3.7,Yes,Yes,73.0,63.9,0,Placed
6359,6360,6.8,1,0,1,8,3.0,Yes,Yes,54.5,80.0,0,Placed
6360,6361,8.4,1,1,1,7,3.2,Yes,No,73.5,70.3,1,Placed
6361,6362,9.1,0,3,2,10,4.8,No,No,62.6,76.6,3,Placed
6362,6363,7.3,1,0,2,9,2.1,No,Yes,70.8,66.3,3,NotPlaced
6363,6364,7.5,0,3,0,5,4.1,No,Yes,69.6,66.6,0,Placed
6364,6365,7.1,1,2,0,14,4.5,No,Yes,77.1,65.7,1,Placed
6365,6366,7.2,0,0,0,7,4.0,Yes,Yes,77.0,60.1,2,Placed
6366,6367,9.0,1,2,2,8,5.0,Yes,Yes,73.0,66.7,1,Placed
6367,6368,6.6,0,3,1,9,4.3,Yes,No,88.2,62.7,1,Placed
6368,6369,6.7,1,2,3,8,3.8,No,Yes,64.5,77.1,1,Placed
6369,6370,8.9,2,3,1,12,3.1,No,Yes,83.3,62.4,2,Placed
6370,6371,8.0,1,3,1,5,3.8,Yes,No,83.5,66.0,0,Placed
6371,6372,9.3,1,3,1,9,4.0,Yes,No,74.0,72.0,0,Placed
6372,6373,7.1,2,2,1,7,3.5,No,No,75.1,88.3,0,Placed
6373,6374,7.6,2,0,1,10,2.9,No,Yes,79.6,65.8,1,Placed
6374,6375,6.9,0,3,2,6,2.5,No,Yes,68.2,59.6,1,Placed
6375,6376,7.6,1,2,1,6,3.6,Yes,Yes,66.4,60.2,2,Placed
6376,6377,6.0,1,1,0,9,2.3,Yes,Yes,66.9,64.3,4,Placed
6377,6378,8.1,0,3,0,8,3.1,No,Yes,73.6,66.1,1,Placed
6378,6379,7.8,1,2,1,5,1.6,Yes,No,66.8,92.7,0,Placed
6379,6380,7.5,1,2,1,11,4.2,Yes,Yes,64.5,80.7,0,Placed
6380,6381,7.2,2,2,3,9,4.4,No,Yes,61.7,69.2,6,Placed
6381,6382,6.7,2,3,0,7,3.6,Yes,Yes,62.1,88.7,1,Placed
6382,6383,8.1,0,1,1,6,5.0,Yes,Yes,65.2,66.5,3,Placed
6383,6384,6.5,1,1,2,8,4.6,Yes,Yes,65.4,68.3,3,NotPlaced
6384,6385,7.9,2,2,2,9,3.9,No,Yes,72.0,67.8,7,NotPlaced
6385,6386,9.3,1,1,0,2,3.4,No,Yes,64.0,81.2,3,Placed
6386,6387,8.8,2,3,1,8,3.2,No,Yes,75.4,71.4,1,Placed
6387,6388,6.2,1,3,1,9,3.9,Yes,No,88.7,85.6,2,NotPlaced
6388,6389,7.0,1,3,3,1,3.4,Yes,No,82.2,75.9,5,Placed
6389,6390,7.9,1,2,3,8,3.9,No,Yes,61.5,80.2,2,Placed
6390,6391,7.4,2,3,3,9,4.0,No,Yes,68.3,55.7,3,NotPlaced
6391,6392,6.3,0,0,0,9,3.3,Yes,No,59.6,56.7,4,Placed
6392,6393,7.8,1,2,2,9,4.4,Yes,Yes,72.8,57.0,2,Placed
6393,6394,7.5,2,3,1,6,3.3,No,Yes,73.3,68.1,2,NotPlaced
6394,6395,9.1,1,0,2,4,3.5,No,No,72.6,58.2,2,Placed
6395,6396,7.3,1,3,0,2,2.7,No,Yes,61.6,83.2,1,Placed
6396,6397,8.5,2,2,0,10,3.3,No,No,65.2,70.2,0,Placed
6397,6398,6.4,1,0,0,9,5.0,No,Yes,79.6,77.5,2,NotPlaced
6398,6399,6.6,1,1,1,11,2.8,No,No,74.6,67.6,6,NotPlaced
6399,6400,8.1,0,1,3,5,3.9,Yes,Yes,63.2,79.4,4,NotPlaced
6400,6401,8.4,2,2,0,9,3.1,Yes,No,59.4,54.3,0,Placed
6401,6402,6.7,1,3,2,2,1.7,No,Yes,70.3,71.6,3,Placed
6402,6403,7.5,2,3,0,4,3.9,Yes,Yes,69.9,76.5,0,Placed
6403,6404,6.3,2,3,0,7,3.1,No,Yes,59.4,77.3,2,NotPlaced
6404,6405,7.3,1,3,2,9,3.8,Yes,Yes,68.2,69.1,4,NotPlaced
6405,6406,8.2,0,2,1,12,4.3,No,Yes,66.6,56.6,4,Placed
6406,6407,7.1,1,1,2,6,3.7,No,No,65.7,81.1,2,NotPlaced
6407,6408,7.3,0,2,1,4,3.8,No,Yes,67.1,68.5,2,Placed
6408,6409,6.5,1,0,0,4,2.8,No,No,73.5,69.3,1,NotPlaced
6409,6410,6.9,2,3,2,5,4.1,No,No,71.8,92.0,2,NotPlaced
6410,6411,9.0,1,2,2,14,3.3,No,Yes,82.3,72.9,0,Placed
6411,6412,7.6,1,3,3,9,1.9,No,Yes,72.8,67.3,0,Placed
6412,6413,6.6,0,3,2,10,4.2,No,Yes,78.2,66.8,3,NotPlaced
6413,6414,7.2,1,1,0,6,4.4,Yes,Yes,59.1,77.8,0,NotPlaced
6414,6415,6.1,2,1,2,7,4.7,Yes,Yes,72.4,64.6,2,Placed
6415,6416,6.6,1,1,1,9,5.0,No,Yes,67.6,76.6,1,Placed
6416,6417,8.7,1,2,0,5,4.1,Yes,No,77.5,81.9,0,Placed
6417,6418,7.4,1,1,2,6,3.9,No,No,73.3,71.2,0,Placed
6418,6419,9.1,1,1,2,5,4.4,Yes,Yes,85.2,80.9,0,Placed
6419,6420,7.4,0,2,3,6,2.8,No,Yes,62.6,71.4,0,NotPlaced
6420,6421,7.5,0,2,1,7,2.2,Yes,Yes,64.6,65.8,2,Placed
6421,6422,8.0,2,1,2,5,3.1,No,No,74.1,57.0,2,Placed
6422,6423,5.5,1,2,2,8,4.5,No,No,69.8,74.5,1,NotPlaced
6423,6424,7.7,0,2,1,8,3.0,Yes,No,62.5,74.7,3,Placed
6424,6425,7.5,1,2,0,6,3.9,Yes,Yes,74.4,80.8,3,Placed
6425,6426,8.8,1,2,1,5,4.0,No,No,66.5,80.0,2,NotPlaced
6426,6427,8.3,2,3,0,7,3.7,No,No,75.1,90.6,2,Placed
6427,6428,6.5,0,1,1,5,2.5,No,No,55.7,66.8,2,NotPlaced
6428,6429,8.6,0,2,3,7,3.8,Yes,Yes,68.4,75.2,0,Placed
6429,6430,7.3,0,3,1,10,3.2,Yes,No,72.4,65.8,1,NotPlaced
6430,6431,6.7,0,1,2,3,4.9,Yes,Yes,72.5,80.4,1,Placed
6431,6432,7.7,0,1,0,14,4.4,Yes,Yes,77.3,63.7,2,Placed
6432,6433,7.3,2,2,1,7,3.2,Yes,No,68.8,80.2,1,NotPlaced
6433,6434,8.8,2,2,2,8,4.9,Yes,Yes,75.0,65.4,4,Placed
6434,6435,7.8,1,3,3,5,3.8,Yes,Yes,70.4,78.9,0,Placed
6435,6436,7.7,1,3,0,10,2.2,Yes,Yes,77.6,82.9,1,Placed
6436,6437,8.3,1,1,2,7,3.4,No,No,57.2,58.0,0,NotPlaced
6437,6438,8.4,1,1,3,6,4.8,Yes,No,50.0,59.9,3,Placed
6438,6439,8.2,2,1,0,5,2.8,No,Yes,82.3,74.1,1,Placed
6439,6440,8.7,2,2,0,6,3.4,No,Yes,65.9,73.2,2,Placed
6440,6441,8.0,1,0,0,8,2.4,Yes,Yes,55.7,69.4,2,Placed
6441,6442,7.6,2,1,1,8,2.5,Yes,Yes,69.6,67.7,0,Placed
6442,6443,8.6,0,3,0,7,2.8,No,No,66.3,64.3,3,NotPlaced
6443,6444,7.4,0,2,2,5,2.5,No,No,74.3,75.0,3,NotPlaced
6444,6445,7.5,0,0,1,5,3.0,Yes,Yes,75.4,63.3,2,Placed
6445,6446,9.0,1,0,2,6,4.9,No,Yes,67.2,75.3,1,NotPlaced
6446,6447,8.9,0,1,1,8,3.5,Yes,Yes,79.4,66.8,2,Placed
6447,6448,7.5,2,0,1,9,4.1,Yes,Yes,60.1,68.2,2,NotPlaced
6448,6449,7.1,1,1,3,9,4.4,Yes,Yes,50.0,82.9,4,NotPlaced
6449,6450,8.7,1,1,2,7,2.6,Yes,No,72.3,80.6,0,Placed
6450,6451,8.2,2,2,1,8,2.8,Yes,Yes,68.7,63.0,4,Placed
6451,6452,7.8,1,2,0,6,4.1,Yes,Yes,53.9,64.1,4,Placed
6452,6453,7.2,1,2,1,2,3.0,No,Yes,76.5,79.0,1,NotPlaced
6453,6454,7.8,1,2,2,6,4.1,No,No,55.7,59.1,2,Placed
6454,6455,7.5,1,2,2,6,4.8,Yes,Yes,70.0,85.1,1,Placed
6455,6456,6.9,1,2,2,4,2.3,No,Yes,77.9,73.2,0,Placed
6456,6457,7.6,2,1,2,5,3.2,Yes,No,73.3,66.8,2,Placed
6457,6458,7.7,1,1,1,7,3.3,Yes,No,72.8,72.1,0,Placed
6458,6459,7.2,0,2,1,4,3.1,Yes,Yes,66.7,84.2,0,Placed
6459,6460,8.3,1,1,2,5,3.0,No,Yes,72.5,52.8,2,NotPlaced
6460,6461,8.6,0,0,1,12,3.1,Yes,Yes,75.6,81.2,4,Placed
6461,6462,8.3,1,0,0,2,3.5,Yes,Yes,65.2,82.8,0,Placed
6462,6463,7.3,1,1,3,6,3.6,No,Yes,60.8,69.1,0,Placed
6463,6464,8.1,0,3,0,4,4.3,Yes,Yes,78.1,71.4,0,Placed
6464,6465,7.6,2,2,0,5,3.5,No,No,87.7,73.2,0,Placed
6465,6466,6.4,1,1,0,6,4.4,Yes,Yes,84.5,78.6,4,Placed
6466,6467,8.1,1,2,0,4,3.0,Yes,Yes,50.0,65.4,1,Placed
6467,6468,7.6,1,1,1,9,2.5,No,Yes,82.3,71.9,2,Placed
6468,6469,9.5,1,3,1,11,3.3,Yes,Yes,65.3,71.1,1,Placed
6469,6470,8.7,0,3,0,10,3.9,No,Yes,87.2,78.1,7,Placed
6470,6471,8.1,1,2,3,10,4.2,Yes,Yes,61.7,96.1,1,Placed
6471,6472,7.7,2,1,1,3,4.7,No,No,60.8,65.4,4,Placed
6472,6473,7.6,2,3,1,6,3.7,Yes,No,70.5,72.7,2,Placed
6473,6474,6.6,0,0,2,8,4.1,No,No,67.4,65.2,4,NotPlaced
6474,6475,6.0,0,1,0,10,4.6,Yes,No,67.8,67.6,1,Placed
6475,6476,6.8,0,2,1,12,2.9,Yes,No,79.5,62.3,3,Placed
6476,6477,7.5,2,2,2,10,3.3,No,No,82.1,58.2,1,Placed
6477,6478,5.7,2,1,1,10,5.0,Yes,Yes,62.5,82.6,2,NotPlaced
6478,6479,7.0,1,2,0,15,4.2,Yes,Yes,85.8,75.2,2,Placed
6479,6480,7.3,1,3,1,7,3.9,Yes,No,59.9,72.8,1,Placed
6480,6481,7.3,0,3,0,6,4.2,Yes,No,65.6,64.1,1,Placed
6481,6482,6.9,1,1,3,8,2.4,Yes,Yes,93.8,71.3,0,Placed
6482,6483,7.2,0,1,0,4,3.0,Yes,No,74.3,61.6,4,NotPlaced
6483,6484,9.0,0,3,0,7,2.7,Yes,Yes,65.1,71.8,1,NotPlaced
6484,6485,8.1,1,2,1,2,3.8,No,Yes,73.4,75.0,0,NotPlaced
6485,6486,7.0,2,3,0,5,3.2,Yes,Yes,77.4,67.1,2,Placed
6486,6487,7.4,0,0,3,7,3.6,No,Yes,74.0,65.2,2,NotPlaced
6487,6488,7.5,1,0,0,10,3.3,Yes,Yes,82.5,67.6,0,Placed
6488,6489,6.8,1,1,1,10,2.2,Yes,Yes,63.2,79.3,1,Placed
6489,6490,6.8,1,1,2,4,4.2,No,Yes,65.1,73.8,2,Placed
6490,6491,8.4,0,3,0,13,2.1,No,No,63.0,57.5,3,NotPlaced
6491,6492,7.1,1,1,3,7,2.9,Yes,Yes,63.5,78.5,1,Placed
6492,6493,6.6,0,3,2,8,2.4,Yes,Yes,71.4,76.9,1,Placed
6493,6494,7.5,1,2,1,2,2.8,Yes,Yes,61.4,73.7,2,Placed
6494,6495,7.6,2,2,1,5,3.7,No,Yes,73.6,86.8,0,Placed
6495,6496,5.8,1,2,0,10,4.5,No,Yes,76.7,72.2,4,NotPlaced
6496,6497,7.5,1,2,1,8,2.3,No,Yes,60.0,75.9,3,Placed
6497,6498,8.2,0,1,1,7,3.1,Yes,Yes,65.3,76.2,4,NotPlaced
6498,6499,7.9,1,3,1,8,2.1,No,No,66.4,79.9,1,NotPlaced
6499,6500,9.4,0,1,2,3,3.0,Yes,Yes,69.0,70.0,0,NotPlaced
6500,6501,8.6,2,1,2,7,3.6,No,Yes,69.5,66.2,2,NotPlaced
6501,6502,8.7,1,2,1,11,4.1,Yes,No,79.1,80.8,0,NotPlaced
6502,6503,9.5,1,1,0,10,1.8,No,Yes,79.8,80.3,1,Placed
6503,6504,8.1,0,0,0,7,3.9,Yes,Yes,63.7,83.5,1,Placed
6504,6505,7.6,1,2,3,12,2.7,No,Yes,77.2,75.7,1,Placed
6505,6506,8.3,0,3,0,3,2.5,No,Yes,83.4,57.2,1,NotPlaced
6506,6507,7.0,1,2,2,4,3.6,No,Yes,81.9,73.5,1,Placed
6507,6508,7.6,0,2,0,13,4.0,No,Yes,72.8,72.3,0,Placed
6508,6509,6.9,0,2,2,9,3.4,Yes,Yes,70.5,83.1,2,Placed
6509,6510,7.8,0,2,1,6,2.6,Yes,No,58.4,81.5,1,Placed
6510,6511,6.9,1,2,1,7,3.4,Yes,No,67.3,77.5,2,NotPlaced
6511,6512,6.9,0,2,0,5,2.9,Yes,Yes,57.6,53.3,2,Placed
6512,6513,7.9,2,2,3,8,4.0,Yes,Yes,81.3,64.6,2,Placed
6513,6514,7.4,1,3,1,8,4.4,Yes,Yes,68.6,68.7,4,Placed
6514,6515,5.9,1,2,0,7,4.3,Yes,Yes,70.2,68.9,4,NotPlaced
6515,6516,6.3,1,2,0,4,3.5,No,Yes,65.4,73.5,0,NotPlaced
6516,6517,6.5,1,1,2,8,4.4,No,No,58.3,85.3,1,NotPlaced
6517,6518,6.7,0,0,0,5,2.7,No,Yes,77.4,79.0,3,NotPlaced
6518,6519,7.9,1,0,1,4,4.9,No,No,75.5,63.7,3,NotPlaced
6519,6520,7.7,0,2,0,11,2.7,No,Yes,79.4,64.5,0,Placed
6520,6521,8.4,1,1,1,14,1.9,Yes,Yes,55.2,63.7,5,Placed
6521,6522,8.1,1,1,2,13,4.6,No,Yes,82.9,70.9,3,NotPlaced
6522,6523,8.4,0,1,0,9,2.9,Yes,No,69.9,79.2,4,Placed
6523,6524,8.0,1,3,1,6,3.6,Yes,No,78.0,80.7,0,Placed
6524,6525,7.7,2,1,3,7,2.7,No,Yes,50.0,68.6,1,Placed
6525,6526,8.4,0,2,2,8,5.0,Yes,Yes,74.7,71.7,1,Placed
6526,6527,8.3,1,3,3,6,5.0,Yes,No,70.3,87.1,1,Placed
6527,6528,7.8,2,1,0,11,4.7,Yes,Yes,69.0,58.6,0,Placed
6528,6529,8.6,2,1,3,1,3.6,No,Yes,70.1,77.7,0,Placed
6529,6530,5.5,0,2,2,6,4.3,No,Yes,65.6,76.8,3,NotPlaced
6530,6531,7.3,0,2,0,9,3.5,Yes,No,58.3,69.3,2,NotPlaced
6531,6532,7.2,0,3,1,4,4.4,Yes,Yes,59.6,71.8,2,NotPlaced
6532,6533,8.5,1,2,1,6,3.2,Yes,Yes,71.2,75.8,1,Placed
6533,6534,8.8,2,0,3,9,4.8,Yes,Yes,82.8,69.3,4,Placed
6534,6535,6.3,0,1,2,12,3.1,Yes,Yes,81.0,66.3,4,NotPlaced
6535,6536,8.7,1,2,2,3,3.2,Yes,Yes,73.1,65.6,2,Placed
6536,6537,6.5,1,1,3,3,3.1,Yes,Yes,66.6,88.8,1,NotPlaced
6537,6538,6.5,0,1,1,4,3.7,No,Yes,89.6,68.0,0,NotPlaced
6538,6539,7.3,0,3,0,2,3.2,No,No,77.1,73.8,2,NotPlaced
6539,6540,7.2,0,3,1,3,3.9,No,Yes,76.4,79.1,3,Placed
6540,6541,6.2,1,1,3,4,3.1,No,Yes,59.0,70.1,5,NotPlaced
6541,6542,8.1,0,2,2,11,4.1,Yes,Yes,73.3,72.3,0,Placed
6542,6543,8.1,1,3,0,6,4.7,Yes,Yes,59.9,76.5,1,Placed
6543,6544,8.4,2,2,3,7,3.6,Yes,No,89.7,64.4,1,Placed
6544,6545,7.1,1,2,1,4,5.0,No,Yes,63.4,58.2,1,Placed
6545,6546,7.5,1,2,1,9,4.4,Yes,Yes,65.5,65.4,2,NotPlaced
6546,6547,7.5,1,2,1,13,5.0,Yes,Yes,65.2,87.6,2,Placed
6547,6548,8.9,2,3,1,4,3.5,No,No,67.7,66.8,4,Placed
6548,6549,5.5,1,0,3,12,2.2,No,No,77.0,73.2,0,NotPlaced
6549,6550,6.7,1,2,1,8,2.9,No,No,71.0,60.1,1,NotPlaced
6550,6551,7.5,0,2,2,7,3.0,Yes,Yes,71.4,84.1,2,Placed
6551,6552,6.6,0,3,0,8,2.7,Yes,Yes,77.5,69.3,3,NotPlaced
6552,6553,7.3,2,2,1,8,1.7,Yes,Yes,57.3,67.9,3,Placed
6553,6554,7.4,2,1,3,13,4.3,No,Yes,77.7,70.8,3,Placed
6554,6555,6.9,1,3,2,9,2.0,No,No,72.2,94.6,1,Placed
6555,6556,7.6,2,1,3,9,4.2,No,Yes,64.7,76.0,0,NotPlaced
6556,6557,8.0,0,3,0,6,5.0,Yes,Yes,72.2,70.6,2,Placed
6557,6558,7.3,0,0,1,10,2.9,No,Yes,72.0,50.0,4,NotPlaced
6558,6559,7.1,1,1,1,4,3.8,No,Yes,50.0,84.2,1,Placed
6559,6560,7.4,1,2,0,7,3.2,Yes,No,83.4,65.7,0,Placed
6560,6561,7.5,0,1,1,15,4.2,Yes,No,81.9,64.3,0,NotPlaced
6561,6562,6.0,1,2,1,1,2.5,Yes,Yes,59.2,65.1,2,NotPlaced
6562,6563,7.9,1,3,0,8,3.4,Yes,No,64.2,85.2,2,Placed
6563,6564,7.1,1,0,0,8,4.4,Yes,Yes,83.2,71.6,0,NotPlaced
6564,6565,8.6,0,2,1,6,3.5,Yes,Yes,77.0,58.3,0,Placed
6565,6566,8.0,2,3,0,6,2.2,No,Yes,74.5,70.2,2,NotPlaced
6566,6567,8.5,2,0,1,7,4.5,Yes,No,74.9,64.5,1,NotPlaced
6567,6568,6.6,2,0,3,6,2.5,No,No,74.4,75.2,0,NotPlaced
6568,6569,7.2,1,2,1,8,3.6,Yes,No,61.4,68.5,2,Placed
6569,6570,6.4,2,3,1,6,4.0,Yes,Yes,65.9,57.9,0,Placed
6570,6571,6.9,2,2,1,13,3.6,Yes,No,80.0,71.3,0,Placed
6571,6572,8.6,1,3,0,6,5.0,No,Yes,76.9,71.5,1,Placed
6572,6573,8.8,1,3,2,9,4.1,Yes,No,73.6,60.7,1,Placed
6573,6574,6.5,1,2,2,5,3.3,No,No,65.2,54.4,0,Placed
6574,6575,7.1,0,0,1,10,4.0,No,Yes,79.9,74.5,0,Placed
6575,6576,7.4,0,0,0,9,3.7,Yes,Yes,62.3,69.5,0,Placed
6576,6577,8.0,2,2,2,8,3.5,Yes,Yes,84.3,70.1,2,Placed
6577,6578,6.0,1,2,1,4,3.7,No,No,64.5,78.7,3,Placed
6578,6579,6.1,0,1,1,5,3.2,No,No,63.2,54.6,0,Placed
6579,6580,7.9,2,3,1,12,3.7,Yes,Yes,71.3,72.5,2,Placed
6580,6581,5.8,2,1,1,5,3.1,No,Yes,72.9,78.0,0,NotPlaced
6581,6582,7.1,1,2,3,9,2.0,Yes,No,71.9,70.4,4,NotPlaced
6582,6583,7.6,2,1,1,4,4.4,No,Yes,59.1,59.3,1,Placed
6583,6584,7.9,2,2,1,10,3.0,Yes,No,74.8,66.1,0,Placed
6584,6585,7.4,0,2,1,5,3.6,Yes,Yes,79.8,67.9,1,NotPlaced
6585,6586,7.2,1,3,1,4,2.9,No,Yes,70.3,57.8,0,NotPlaced
6586,6587,8.2,0,1,3,5,2.9,No,Yes,57.1,75.3,0,Placed
6587,6588,7.7,1,2,0,5,2.7,Yes,Yes,69.1,72.0,1,Placed
6588,6589,7.0,0,1,0,8,4.3,No,Yes,60.8,66.2,2,Placed
6589,6590,7.5,1,2,2,7,4.5,No,No,53.6,80.9,0,Placed
6590,6591,7.8,2,0,2,4,3.5,Yes,Yes,66.1,67.3,1,Placed
6591,6592,9.0,0,3,1,7,3.1,No,Yes,85.6,85.3,3,NotPlaced
6592,6593,8.2,2,1,0,4,2.1,Yes,Yes,70.3,69.6,1,Placed
6593,6594,8.5,0,1,0,9,4.1,Yes,Yes,68.5,63.4,0,Placed
6594,6595,7.0,0,2,1,9,3.0,Yes,Yes,77.4,63.7,2,Placed
6595,6596,7.1,0,1,1,7,2.6,No,Yes,76.5,72.8,0,Placed
6596,6597,7.3,2,2,1,8,3.5,Yes,Yes,57.8,62.4,3,NotPlaced
6597,6598,7.4,1,3,2,12,3.2,Yes,No,87.8,73.3,0,Placed
6598,6599,6.6,1,2,2,7,2.3,No,Yes,72.8,68.4,0,NotPlaced
6599,6600,8.6,2,3,0,4,2.4,Yes,Yes,79.2,68.2,3,Placed
6600,6601,8.3,1,1,1,9,3.8,Yes,Yes,65.6,71.6,3,Placed
6601,6602,7.2,2,2,0,4,3.0,Yes,No,53.4,81.0,2,NotPlaced
6602,6603,8.0,0,3,2,6,3.9,No,No,69.9,67.1,0,NotPlaced
6603,6604,7.7,0,0,1,5,3.6,Yes,No,61.1,73.7,1,Placed
6604,6605,8.1,2,2,2,5,4.3,Yes,Yes,81.5,76.0,5,NotPlaced
